author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
developer,https://www.cian.ru/sale/flat/307004348/,16,20,4,159.4,169761000.0,Краснопресненская
real_estate_agent,https://www.cian.ru/sale/flat/301945082/,4,6,4,231.1,462200000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/307872355/,6,6,4,163.5,110000000.0,Третьяковская
developer,https://www.cian.ru/sale/flat/301460284/,18,39,4,104.1,79976387.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/308344845/,2,6,4,162.0,96500000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/308398953/,4,40,4,81.4,44900000.0,Аминьевская
developer,https://www.cian.ru/sale/flat/305021234/,24,34,4,99.5,47889350.0,Воронцовская
real_estate_agent,https://www.cian.ru/sale/flat/308412920/,17,21,4,182.3,191500000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/306889168/,13,16,4,158.0,180000000.0,Поклонная
developer,https://www.cian.ru/sale/flat/307004351/,18,20,4,196.4,189918800.0,Краснопресненская
real_estate_agent,https://www.cian.ru/sale/flat/302801154/,11,11,4,179.2,104000000.0,Курская
real_estate_agent,https://www.cian.ru/sale/flat/308898632/,11,13,4,141.0,98000000.0,Маяковская
developer,https://www.cian.ru/sale/flat/308968890/,14,14,4,150.9,93452370.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/302535803/,8,9,4,150.0,231523500.0,Ломоносовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/308761005/,5,28,4,158.0,57000000.0,Рабочий посёлок
developer,https://www.cian.ru/sale/flat/306467462/,41,41,4,105.96,60397200.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/307548032/,2,6,4,162.1,96500000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/303047605/,31,39,4,85.0,42000000.0,Аминьевская
developer,https://www.cian.ru/sale/flat/308968879/,19,21,4,143.9,92757940.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/302627595/,4,6,4,231.1,462200000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/305590523/,2,9,4,220.0,850000000.0,
developer,https://www.cian.ru/sale/flat/308791035/,2,9,4,119.4,56036330.0,Савёловская
real_estate_agent,https://www.cian.ru/sale/flat/308068106/,8,9,4,144.0,180000000.0,Ломоносовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/309078638/,4,4,4,255.0,170000000.0,Пушкинская
developer,https://www.cian.ru/sale/flat/306568019/,5,26,4,90.6,38323800.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/307221415/,5,21,4,124.0,69000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/308326146/,3,5,4,169.7,180000000.0,Улица 1905 года
developer,https://www.cian.ru/sale/flat/301260314/,32,32,4,107.1,69015240.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/307022660/,36,48,4,146.0,74900000.0,Ломоносовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/298158751/,30,36,4,143.6,130000000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/308968926/,19,21,4,137.3,82434920.0,Терехово 
realtor,https://www.cian.ru/sale/flat/309011143/,2,22,4,134.5,78800000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/302556133/,4,9,4,185.0,228750000.0,Парк Культуры
developer,https://www.cian.ru/sale/flat/308310083/,26,30,4,109.5,39018901.0,Тушинская
real_estate_agent,https://www.cian.ru/sale/flat/307552315/,5,6,4,95.0,69500000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/308946543/,59,67,4,131.0,137550000.0,Москва-Сити
developer,https://www.cian.ru/sale/flat/301460070/,23,32,4,127.9,96645717.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/303619557/,9,16,4,120.0,52900000.0,Коньково
developer,https://www.cian.ru/sale/flat/300731902/,4,35,4,94.1,31944213.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/307004325/,14,20,4,122.2,114868000.0,Краснопресненская
real_estate_agent,https://www.cian.ru/sale/flat/306835144/,11,22,4,139.0,127000000.0,Краснопресненская
real_estate_agent,https://www.cian.ru/sale/flat/306167206/,1,14,4,129.0,54000000.0,Беломорская
developer,https://www.cian.ru/sale/flat/303136061/,14,18,4,138.5,158765458.0,Ленинский проспект
real_estate_agent,https://www.cian.ru/sale/flat/306265778/,7,7,4,273.0,370000000.0,Полянка
real_estate_agent,https://www.cian.ru/sale/flat/307675438/,57,79,4,250.0,550000000.0,Москва-Сити
developer,https://www.cian.ru/sale/flat/307710680/,38,41,4,88.97,46887190.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/302453842/,8,15,4,151.4,74000000.0,Тропарёво
real_estate_agent,https://www.cian.ru/sale/flat/299335099/,26,27,4,92.0,37500000.0,Полежаевская
developer,https://www.cian.ru/sale/flat/307217445/,22,47,4,125.6,79278469.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/309237117/,32,33,4,135.0,55000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/284201268/,4,5,4,73.5,68061000.0,Трубная
developer,https://www.cian.ru/sale/flat/307942268/,32,38,4,155.77,77885000.0,Профсоюзная
real_estate_agent,https://www.cian.ru/sale/flat/304424116/,17,22,4,130.0,110000000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/301003551/,5,6,4,269.6,799000000.0,Полянка
developer,https://www.cian.ru/sale/flat/308070921/,20,24,4,136.2,63804390.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/300936966/,6,9,4,160.0,110000000.0,Боровицкая
real_estate_agent,https://www.cian.ru/sale/flat/307427534/,6,8,4,116.1,37990000.0,Молжаниново
developer,https://www.cian.ru/sale/flat/306467596/,41,51,4,98.51,49846060.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/305325577/,8,16,4,145.0,174000000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/306595900/,1,5,4,453.2,1042360000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/308710833/,3,10,4,180.0,212000000.0,Парк Победы
developer,https://www.cian.ru/sale/flat/308088585/,5,7,4,259.88,805628000.0,Арбатская
developer,https://www.cian.ru/sale/flat/306514084/,23,27,4,104.2,52102792.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/271618813/,11,13,4,142.0,98500000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/236960194/,3,3,4,170.0,171500000.0,Трубная
developer,https://www.cian.ru/sale/flat/301260302/,31,32,4,110.5,71791850.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/308087811/,6,8,4,160.0,192000000.0,Пушкинская
real_estate_agent,https://www.cian.ru/sale/flat/306496015/,4,14,4,89.2,57000000.0,Минская
developer,https://www.cian.ru/sale/flat/288206721/,4,7,4,168.82,506460000.0,Третьяковская
real_estate_agent,https://www.cian.ru/sale/flat/298148100/,4,9,4,202.0,300000000.0,Фрунзенская
real_estate_agent,https://www.cian.ru/sale/flat/308491452/,28,48,4,104.8,57000000.0,Ботанический сад
developer,https://www.cian.ru/sale/flat/306514152/,36,41,4,126.2,60419524.0,Серпуховская
realtor,https://www.cian.ru/sale/flat/308952207/,2,6,4,162.0,96500000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/300298586/,13,16,4,195.0,185000000.0,Динамо
developer,https://www.cian.ru/sale/flat/307999476/,41,59,4,85.6,29908640.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/302958205/,20,29,4,154.9,60900000.0,Шаболовская
real_estate_agent,https://www.cian.ru/sale/flat/307398147/,4,14,4,86.6,53000000.0,Марьина Роща
developer,https://www.cian.ru/sale/flat/308079837/,19,24,4,150.6,271682400.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/302216903/,3,18,4,137.0,75000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/298534731/,31,39,4,106.0,44700000.0,Аминьевская
developer,https://www.cian.ru/sale/flat/301259853/,39,42,4,123.9,65072280.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/305062308/,1,4,4,182.5,194460000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/302073422/,22,53,4,130.0,100000000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/306067985/,20,57,4,95.82,56284668.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/303828250/,7,18,4,162.8,78000000.0,Профсоюзная
real_estate_agent,https://www.cian.ru/sale/flat/302736792/,5,12,4,155.2,117160000.0,Мичуринский проспект
real_estate_agent,https://www.cian.ru/sale/flat/303570225/,2,6,4,171.0,179895000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/295152257/,40,60,4,175.0,243000000.0,Деловой центр
real_estate_agent,https://www.cian.ru/sale/flat/295152325/,40,60,4,175.0,243000000.0,Деловой центр
real_estate_agent,https://www.cian.ru/sale/flat/299604103/,6,6,4,340.0,291690000.0,Добрынинская
real_estate_agent,https://www.cian.ru/sale/flat/307293942/,66,73,4,320.0,635000000.0,Деловой центр
real_estate_agent,https://www.cian.ru/sale/flat/279148561/,66,73,4,426.0,639000000.0,Деловой центр
real_estate_agent,https://www.cian.ru/sale/flat/307386734/,5,19,4,92.0,53000000.0,Белокаменная
real_estate_agent,https://www.cian.ru/sale/flat/308100069/,11,13,4,120.0,56500000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/308749085/,20,29,4,100.0,60000000.0,Кунцевская
real_estate_agent,https://www.cian.ru/sale/flat/305927897/,12,19,4,131.7,73500000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/301838740/,20,21,4,125.5,87000000.0,Чкаловская
real_estate_agent,https://www.cian.ru/sale/flat/306602222/,5,17,4,117.2,130000000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/309098332/,2,5,4,140.0,150000000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/306318054/,2,8,4,181.5,170000000.0,Киевская
real_estate_agent,https://www.cian.ru/sale/flat/294814361/,4,6,4,190.6,217080000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/299368091/,14,15,4,220.0,379197000.0,Студенческая
real_estate_agent,https://www.cian.ru/sale/flat/309003172/,8,8,4,222.0,399000000.0,Чкаловская
real_estate_agent,https://www.cian.ru/sale/flat/302445879/,2,8,4,246.0,476427000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/300341986/,3,4,4,241.2,550000000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/306856063/,27,30,4,83.0,28500000.0,Дубровка
real_estate_agent,https://www.cian.ru/sale/flat/304393085/,21,40,4,84.5,39500000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/302659435/,2,5,4,87.0,39500000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/300539752/,3,5,4,109.1,45000000.0,Студенческая
real_estate_agent,https://www.cian.ru/sale/flat/306693791/,6,8,4,90.0,45000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/305968107/,2,9,4,114.9,50000000.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/304950407/,2,9,4,120.0,53500000.0,Проспект Мира
real_estate_agent,https://www.cian.ru/sale/flat/306504816/,2,10,4,110.0,55000000.0,Кутузовская
real_estate_agent,https://www.cian.ru/sale/flat/296524128/,15,20,4,125.0,62000000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/300657224/,5,12,4,120.0,65000000.0,Таганская
real_estate_agent,https://www.cian.ru/sale/flat/307313181/,12,13,4,128.0,66000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/306885853/,12,52,4,108.0,66990000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/301081978/,6,7,4,127.0,67000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/307944949/,4,7,4,124.0,69000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/308108013/,21,30,4,155.0,70000000.0,Щукинская
real_estate_agent,https://www.cian.ru/sale/flat/304316370/,6,8,4,132.0,71700000.0,Маяковская
homeowner,https://www.cian.ru/sale/flat/308380732/,28,32,4,133.0,73000000.0,Зюзино
real_estate_agent,https://www.cian.ru/sale/flat/307896069/,11,21,4,115.0,74000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/301369037/,22,22,4,115.6,81500000.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/300752536/,27,32,4,140.0,81500000.0,Мичуринский проспект
real_estate_agent,https://www.cian.ru/sale/flat/298645481/,16,17,4,141.0,85000000.0,Щукинская
real_estate_agent,https://www.cian.ru/sale/flat/309146581/,14,35,4,148.0,85000000.0,Щукинская
real_estate_agent,https://www.cian.ru/sale/flat/304198504/,19,29,4,162.7,88500000.0,Дубровка
real_estate_agent,https://www.cian.ru/sale/flat/304290075/,7,8,4,129.0,88000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/307947504/,4,14,4,104.0,99000000.0,Достоевская
real_estate_agent,https://www.cian.ru/sale/flat/306460445/,6,7,4,110.0,105223000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/291019005/,6,7,4,185.0,110000000.0,Менделеевская
real_estate_agent,https://www.cian.ru/sale/flat/302558198/,6,9,4,156.5,110000000.0,Боровицкая
real_estate_agent,https://www.cian.ru/sale/flat/308810504/,18,18,4,212.0,114000000.0,Шаболовская
real_estate_agent,https://www.cian.ru/sale/flat/308347564/,30,67,4,118.7,117500000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/286073988/,4,6,4,168.0,119000000.0,Третьяковская
real_estate_agent,https://www.cian.ru/sale/flat/301707523/,13,22,4,159.0,125000000.0,Аэропорт
real_estate_agent,https://www.cian.ru/sale/flat/304838030/,7,13,4,192.0,127000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/309085487/,12,26,4,123.0,130000000.0,Молодёжная
real_estate_agent,https://www.cian.ru/sale/flat/300539708/,3,8,4,260.0,129900000.0,Третьяковская
real_estate_agent,https://www.cian.ru/sale/flat/305062351/,18,18,4,227.2,135000000.0,Студенческая
real_estate_agent,https://www.cian.ru/sale/flat/308424935/,16,67,4,131.4,141000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/296984523/,12,17,4,177.0,169900000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/306945052/,9,18,4,170.0,189598500.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/306852843/,11,21,4,165.35,214955000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/285464681/,4,5,4,184.0,213906000.0,Александровский сад
real_estate_agent,https://www.cian.ru/sale/flat/296458781/,2,7,4,161.6,265500000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/308689678/,2,7,4,330.0,285000000.0,Киевская
real_estate_agent,https://www.cian.ru/sale/flat/301663924/,6,8,4,160.0,290000000.0,Пушкинская
real_estate_agent,https://www.cian.ru/sale/flat/289514740/,2,5,4,128.0,345600000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/305368506/,10,14,4,153.0,451350000.0,Киевская
real_estate_agent,https://www.cian.ru/sale/flat/305495338/,5,8,4,286.5,1300000000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/308049593/,2,9,4,62.8,10800000.0,Зеленоград — Крюково
real_estate_agent,https://www.cian.ru/sale/flat/309102337/,1,9,4,64.0,12490000.0,Домодедовская
real_estate_agent,https://www.cian.ru/sale/flat/307139038/,20,21,4,117.2,14000000.0,Остафьево
real_estate_agent,https://www.cian.ru/sale/flat/307086320/,17,21,4,118.0,14390000.0,Остафьево
